,media_source,country_code,date,LTV,cost
6781,Facebook Ads,FK,2020-07-04,0.0,0.09
6782,Facebook Ads,FK,2020-07-05,0.0,0.12
6783,Facebook Ads,FK,2020-07-06,0.0,0.16
6784,Facebook Ads,FK,2020-07-07,0.0,0.18
6785,Facebook Ads,FK,2020-07-08,0.0,0.19
6786,Facebook Ads,FK,2020-07-09,0.0,0.21
6787,Facebook Ads,FK,2020-07-10,0.0,0.21
6788,Facebook Ads,FK,2020-07-11,0.0,0.21
6789,Facebook Ads,FK,2020-07-12,0.0,0.23
6790,Facebook Ads,FK,2020-07-13,0.0,0.27
6791,Facebook Ads,FK,2020-07-14,0.0,0.29
6792,Facebook Ads,FK,2020-07-15,0.0,0.3
6793,Facebook Ads,FK,2020-07-16,0.0,0.33
6794,Facebook Ads,FK,2020-07-17,0.0,0.4
6795,Facebook Ads,FK,2020-07-18,0.0,0.48
6796,Facebook Ads,FK,2020-07-19,0.0,0.56
6797,Facebook Ads,FK,2020-07-20,0.0,0.62
6798,Facebook Ads,FK,2020-07-21,0.0,0.65
6799,Facebook Ads,FK,2020-07-22,0.0,0.68
6800,Facebook Ads,FK,2020-07-23,0.0,0.7
6801,Facebook Ads,FK,2020-07-24,0.0,0.73
6802,Facebook Ads,FK,2020-07-25,0.0,0.75
6803,Facebook Ads,FK,2020-07-26,0.0,0.79
6804,Facebook Ads,FK,2020-07-27,0.0,0.81
6805,Facebook Ads,FK,2020-07-28,0.0,0.84
6806,Facebook Ads,FK,2020-07-29,0.0,0.87
6807,Facebook Ads,FK,2020-07-30,0.0,0.88
6808,Facebook Ads,FK,2020-07-31,0.0,0.89
6809,Facebook Ads,FK,2020-08-01,0.0,0.9400000000000001
6810,Facebook Ads,FK,2020-08-02,0.0,0.97
6811,Facebook Ads,FK,2020-08-03,0.0,0.98
6812,Facebook Ads,FK,2020-08-04,0.0,1.0
6813,Facebook Ads,FK,2020-08-05,0.0,1.06
6814,Facebook Ads,FK,2020-08-06,0.0,1.07
6815,Facebook Ads,FK,2020-08-07,0.0,1.09
6816,Facebook Ads,FK,2020-08-08,0.0,1.11
6817,Facebook Ads,FK,2020-08-09,0.0,1.13
6818,Facebook Ads,FK,2020-08-10,0.0,1.16
6819,Facebook Ads,FK,2020-08-11,0.0,1.17
6820,Facebook Ads,FK,2020-08-12,0.0,1.19
6821,Facebook Ads,FK,2020-08-13,0.0,1.23
6822,Facebook Ads,FK,2020-08-14,0.0,1.26
6823,Facebook Ads,FK,2020-08-15,0.0,1.28
6824,Facebook Ads,FK,2020-08-16,0.0,1.3
6825,Facebook Ads,FK,2020-08-17,0.0,1.32
6826,Facebook Ads,FK,2020-08-18,0.0,1.36
6827,Facebook Ads,FK,2020-08-19,0.0,1.41
6828,Facebook Ads,FK,2020-08-20,0.0,1.44
6829,Facebook Ads,FK,2020-08-21,0.0,1.49
6830,Facebook Ads,FK,2020-08-22,0.0,1.52
6831,Facebook Ads,FK,2020-08-23,0.0,1.6
6832,Facebook Ads,FK,2020-08-24,0.0,1.67
6833,Facebook Ads,FK,2020-08-25,0.0,1.72
6834,Facebook Ads,FK,2020-08-26,0.0,1.76
6835,Facebook Ads,FK,2020-08-27,0.0,1.77
6836,Facebook Ads,FK,2020-08-28,0.0,1.83
6837,Facebook Ads,FK,2020-08-29,0.0,1.87
6838,Facebook Ads,FK,2020-08-30,0.0,1.9
6839,Facebook Ads,FK,2020-08-31,0.0,1.96
6840,Facebook Ads,FK,2020-09-01,0.0,2.0100000000000002
6841,Facebook Ads,FK,2020-09-02,0.0,2.05
6842,Facebook Ads,FK,2020-09-03,0.0,2.15
6843,Facebook Ads,FK,2020-09-04,0.0,2.3
6844,Facebook Ads,FK,2020-09-05,0.0,2.37
6845,Facebook Ads,FK,2020-09-06,0.0,2.4
6846,Facebook Ads,FK,2020-09-07,0.0,2.49
6847,Facebook Ads,FK,2020-09-08,0.0,2.5
6848,Facebook Ads,FK,2020-09-09,0.0,2.53
6849,Facebook Ads,FK,2020-09-10,0.0,2.57
6850,Facebook Ads,FK,2020-09-11,0.0,2.6
6851,Facebook Ads,FK,2020-09-12,0.0,2.66
6852,Facebook Ads,FK,2020-09-13,0.0,2.73
6853,Facebook Ads,FK,2020-09-14,0.0,2.7600000000000002
6854,Facebook Ads,FK,2020-09-15,0.0,2.78
6855,Facebook Ads,FK,2020-09-16,0.0,2.82
6856,Facebook Ads,FK,2020-09-17,0.0,2.86
6857,Facebook Ads,FK,2020-09-18,0.0,2.88
6858,Facebook Ads,FK,2020-09-19,0.0,2.9
6859,Facebook Ads,FK,2020-09-20,0.0,2.92
6860,Facebook Ads,FK,2020-09-21,0.0,2.94
6861,Facebook Ads,FK,2020-09-22,0.0,2.99
6862,Facebook Ads,FK,2020-09-23,0.0,3.04
6863,Facebook Ads,FK,2020-09-24,0.0,3.08
6864,Facebook Ads,FK,2020-09-25,0.0,3.1
6865,Facebook Ads,FK,2020-09-26,0.0,3.11
6866,Facebook Ads,FK,2020-09-27,0.0,3.12
6867,Facebook Ads,FK,2020-09-28,0.0,3.16
6868,Facebook Ads,FK,2020-09-29,0.0,3.17
6869,Facebook Ads,FK,2020-09-30,0.0,3.19
6870,Facebook Ads,FM,2020-07-01,0.0,0.08
6871,Facebook Ads,FM,2020-07-02,0.0,0.14
6872,Facebook Ads,FM,2020-07-03,0.0,0.16999999999999998
6873,Facebook Ads,FM,2020-07-04,0.0,0.27
6874,Facebook Ads,FM,2020-07-05,0.0,0.34
6875,Facebook Ads,FM,2020-07-06,0.0,0.39
6876,Facebook Ads,FM,2020-07-07,0.0,0.51
6877,Facebook Ads,FM,2020-07-08,0.0,0.56
6878,Facebook Ads,FM,2020-07-09,0.0,0.5700000000000001
6879,Facebook Ads,FM,2020-07-10,0.0,0.6
6880,Facebook Ads,FM,2020-07-11,0.0,0.62
6881,Facebook Ads,FM,2020-07-12,0.0,0.63
6882,Facebook Ads,FM,2020-07-13,0.0,0.71
6883,Facebook Ads,FM,2020-07-14,0.0,0.77
6884,Facebook Ads,FM,2020-07-15,0.0,0.78
6885,Facebook Ads,FM,2020-07-16,0.0,0.8300000000000001
6886,Facebook Ads,FM,2020-07-17,0.0,0.97
6887,Facebook Ads,FM,2020-07-18,0.0,1.09
6888,Facebook Ads,FM,2020-07-19,0.0,1.22
6889,Facebook Ads,FM,2020-07-20,0.0,1.33
6890,Facebook Ads,FM,2020-07-21,0.0,1.42
6891,Facebook Ads,FM,2020-07-22,0.0,1.5
6892,Facebook Ads,FM,2020-07-23,0.0,1.54
6893,Facebook Ads,FM,2020-07-24,0.0,1.58
6894,Facebook Ads,FM,2020-07-25,0.0,1.6
6895,Facebook Ads,FM,2020-07-26,0.0,1.68
6896,Facebook Ads,FM,2020-07-27,0.0,1.75
6897,Facebook Ads,FM,2020-07-28,0.0,1.8
6898,Facebook Ads,FM,2020-07-29,0.0,1.84
6899,Facebook Ads,FM,2020-07-30,0.0,1.9100000000000001
6900,Facebook Ads,FM,2020-07-31,0.0,2.04
6901,Facebook Ads,FM,2020-08-01,0.0,2.0500000000000003
6902,Facebook Ads,FM,2020-08-02,0.0,2.11
6903,Facebook Ads,FM,2020-08-03,0.0,2.16
6904,Facebook Ads,FM,2020-08-04,0.0,2.19
6905,Facebook Ads,FM,2020-08-05,0.0,2.2600000000000002
6906,Facebook Ads,FM,2020-08-06,0.0,2.31
6907,Facebook Ads,FM,2020-08-07,0.0,2.39
6908,Facebook Ads,FM,2020-08-08,0.0,2.44
6909,Facebook Ads,FM,2020-08-09,0.0,2.52
6910,Facebook Ads,FM,2020-08-10,0.0,2.61
6911,Facebook Ads,FM,2020-08-11,0.0,2.64
6912,Facebook Ads,FM,2020-08-12,0.0,2.74
6913,Facebook Ads,FM,2020-08-13,0.0,2.7800000000000002
6914,Facebook Ads,FM,2020-08-14,0.0,2.88
6915,Facebook Ads,FM,2020-08-15,0.0,3.25
6916,Facebook Ads,FM,2020-08-16,0.0,3.3400000000000003
6917,Facebook Ads,FM,2020-08-17,0.0,3.38
6918,Facebook Ads,FM,2020-08-18,0.0,3.63
6919,Facebook Ads,FM,2020-08-19,0.0,3.77
6920,Facebook Ads,FM,2020-08-20,0.0,3.89
6921,Facebook Ads,FM,2020-08-21,0.0,3.96
6922,Facebook Ads,FM,2020-08-22,0.0,4.12
6923,Facebook Ads,FM,2020-08-23,0.0,4.18
6924,Facebook Ads,FM,2020-08-24,0.0,4.3
6925,Facebook Ads,FM,2020-08-25,0.0,4.3500000000000005
6926,Facebook Ads,FM,2020-08-26,0.0,4.44
6927,Facebook Ads,FM,2020-08-27,0.0,4.5200000000000005
6928,Facebook Ads,FM,2020-08-28,0.0,4.74
6929,Facebook Ads,FM,2020-08-29,0.0,5.01
6930,Facebook Ads,FM,2020-08-30,0.0,5.15
6931,Facebook Ads,FM,2020-08-31,0.0,5.34
6932,Facebook Ads,FM,2020-09-01,0.0,5.49
6933,Facebook Ads,FM,2020-09-02,0.0,5.66
6934,Facebook Ads,FM,2020-09-03,0.0,5.71
6935,Facebook Ads,FM,2020-09-04,0.0,5.7700000000000005
6936,Facebook Ads,FM,2020-09-05,0.0,5.8500000000000005
6937,Facebook Ads,FM,2020-09-06,0.0,5.890000000000001
6938,Facebook Ads,FM,2020-09-07,0.0,5.94
6939,Facebook Ads,FM,2020-09-08,0.0,6.01
6940,Facebook Ads,FM,2020-09-09,0.0,6.12
6941,Facebook Ads,FM,2020-09-10,0.0,6.18
6942,Facebook Ads,FM,2020-09-11,0.0,6.24
6943,Facebook Ads,FM,2020-09-12,0.0,6.32
6944,Facebook Ads,FM,2020-09-13,0.0,6.41
6945,Facebook Ads,FM,2020-09-14,0.0,6.48
6946,Facebook Ads,FM,2020-09-15,0.0,6.5
6947,Facebook Ads,FM,2020-09-16,0.0,6.57
6948,Facebook Ads,FM,2020-09-17,0.0,6.72
6949,Facebook Ads,FM,2020-09-18,0.0,6.8
6950,Facebook Ads,FM,2020-09-19,0.0,6.8500000000000005
6951,Facebook Ads,FM,2020-09-20,0.0,6.92
6952,Facebook Ads,FM,2020-09-21,0.0,6.97
6953,Facebook Ads,FM,2020-09-22,0.0,7.09
6954,Facebook Ads,FM,2020-09-23,0.0,7.22
6955,Facebook Ads,FM,2020-09-24,0.0,7.2700000000000005
6956,Facebook Ads,FM,2020-09-25,0.0,7.3100000000000005
6957,Facebook Ads,FM,2020-09-26,0.0,7.33
6958,Facebook Ads,FM,2020-09-27,0.0,7.43
6959,Facebook Ads,FM,2020-09-28,0.0,7.47
6960,Facebook Ads,FM,2020-09-29,0.0,7.59
6961,Facebook Ads,FM,2020-09-30,0.0,7.67
6962,Facebook Ads,FO,2020-07-01,0.0,0.38
6963,Facebook Ads,FO,2020-07-02,0.0,0.78
6964,Facebook Ads,FO,2020-07-03,0.0,1.09
6965,Facebook Ads,FO,2020-07-04,0.0,1.59
6966,Facebook Ads,FO,2020-07-05,0.0,2.1100000000000003
6967,Facebook Ads,FO,2020-07-06,0.0,2.46
6968,Facebook Ads,FO,2020-07-07,0.0,2.67
6969,Facebook Ads,FO,2020-07-08,0.0,2.95
6970,Facebook Ads,FO,2020-07-09,0.0,3.21
6971,Facebook Ads,FO,2020-07-10,0.0,3.43
6972,Facebook Ads,FO,2020-07-11,0.0,3.81
6973,Facebook Ads,FO,2020-07-12,0.0,4.48
6974,Facebook Ads,FO,2020-07-13,0.0,5.19
6975,Facebook Ads,FO,2020-07-14,0.0,5.85
6976,Facebook Ads,FO,2020-07-15,0.0,6.22
6977,Facebook Ads,FO,2020-07-16,0.0,6.94
6978,Facebook Ads,FO,2020-07-17,0.0,9.07
6979,Facebook Ads,FO,2020-07-18,0.0,10.32
6980,Facebook Ads,FO,2020-07-19,0.0,12.15
6981,Facebook Ads,FO,2020-07-20,0.0,13.06
6982,Facebook Ads,FO,2020-07-21,0.0,14.19
6983,Facebook Ads,FO,2020-07-22,0.0,14.83
6984,Facebook Ads,FO,2020-07-23,0.0,15.25
6985,Facebook Ads,FO,2020-07-24,0.0,15.6
6986,Facebook Ads,FO,2020-07-25,0.0,16.05
6987,Facebook Ads,FO,2020-07-26,0.0,17.14
6988,Facebook Ads,FO,2020-07-27,0.0,17.66
6989,Facebook Ads,FO,2020-07-28,0.0,17.99
6990,Facebook Ads,FO,2020-07-29,0.0,18.58
6991,Facebook Ads,FO,2020-07-30,0.0,19.18
6992,Facebook Ads,FO,2020-07-31,0.0,19.54
6993,Facebook Ads,FO,2020-08-01,0.0,19.82
6994,Facebook Ads,FO,2020-08-02,0.0,20.5
6995,Facebook Ads,FO,2020-08-03,0.0,20.89
6996,Facebook Ads,FO,2020-08-04,0.0,21.27
6997,Facebook Ads,FO,2020-08-05,0.0,21.54
6998,Facebook Ads,FO,2020-08-06,0.0,21.91
6999,Facebook Ads,FO,2020-08-07,0.0,22.43
7000,Facebook Ads,FO,2020-08-08,0.0,22.68
7001,Facebook Ads,FO,2020-08-09,0.0,23.11
7002,Facebook Ads,FO,2020-08-10,0.0,23.39
7003,Facebook Ads,FO,2020-08-11,0.0,23.7
7004,Facebook Ads,FO,2020-08-12,0.0,23.99
7005,Facebook Ads,FO,2020-08-13,0.0,24.23
7006,Facebook Ads,FO,2020-08-14,0.0,24.59
7007,Facebook Ads,FO,2020-08-15,0.0,25.13
7008,Facebook Ads,FO,2020-08-16,0.0,25.89
7009,Facebook Ads,FO,2020-08-17,0.0,26.78
7010,Facebook Ads,FO,2020-08-18,0.0,27.42
7011,Facebook Ads,FO,2020-08-19,0.0,28.32
7012,Facebook Ads,FO,2020-08-20,0.0,28.94
7013,Facebook Ads,FO,2020-08-21,0.0,29.25
7014,Facebook Ads,FO,2020-08-22,0.0,29.95
7015,Facebook Ads,FO,2020-08-23,0.0,30.76
7016,Facebook Ads,FO,2020-08-24,0.0,31.47
7017,Facebook Ads,FO,2020-08-25,0.0,32.39
7018,Facebook Ads,FO,2020-08-26,0.0,33.03
7019,Facebook Ads,FO,2020-08-27,0.0,33.57
7020,Facebook Ads,FO,2020-08-28,0.0,34.14
7021,Facebook Ads,FO,2020-08-29,0.0,34.69
7022,Facebook Ads,FO,2020-08-30,0.0,35.13
7023,Facebook Ads,FO,2020-08-31,0.0,35.53
7024,Facebook Ads,FO,2020-09-01,0.0,35.94
7025,Facebook Ads,FO,2020-09-02,0.0,36.12
7026,Facebook Ads,FO,2020-09-03,0.0,36.36
7027,Facebook Ads,FO,2020-09-04,0.0,36.67
7028,Facebook Ads,FO,2020-09-05,0.0,36.99
7029,Facebook Ads,FO,2020-09-06,0.0,37.42
7030,Facebook Ads,FO,2020-09-07,0.0,37.660000000000004
7031,Facebook Ads,FO,2020-09-08,0.0,38.02
7032,Facebook Ads,FO,2020-09-09,0.0,38.73
7033,Facebook Ads,FO,2020-09-10,0.0,39.14
7034,Facebook Ads,FO,2020-09-11,0.0,39.39
7035,Facebook Ads,FO,2020-09-12,0.0,39.81
7036,Facebook Ads,FO,2020-09-13,0.0,40.32
7037,Facebook Ads,FO,2020-09-14,0.0,40.8
7038,Facebook Ads,FO,2020-09-15,0.0,41.3
7039,Facebook Ads,FO,2020-09-16,0.0,41.96
7040,Facebook Ads,FO,2020-09-17,0.0,42.45
7041,Facebook Ads,FO,2020-09-18,0.0,42.62
7042,Facebook Ads,FO,2020-09-19,0.0,42.9
7043,Facebook Ads,FO,2020-09-20,0.0,43.160000000000004
7044,Facebook Ads,FO,2020-09-21,0.0,43.64
7045,Facebook Ads,FO,2020-09-22,0.0,44.07
7046,Facebook Ads,FO,2020-09-23,0.0,44.32
7047,Facebook Ads,FO,2020-09-24,0.0,44.63
7048,Facebook Ads,FO,2020-09-25,0.0,44.72
7049,Facebook Ads,FO,2020-09-26,0.0,44.98
7050,Facebook Ads,FO,2020-09-27,0.0,45.34
7051,Facebook Ads,FO,2020-09-28,0.0,45.57
7052,Facebook Ads,FO,2020-09-29,0.0,45.7
7053,Facebook Ads,FO,2020-09-30,0.0,45.92
7054,Facebook Ads,FR,2020-07-01,9.99,22.66
7055,Facebook Ads,FR,2020-07-02,39.96,49.66
7056,Facebook Ads,FR,2020-07-03,59.94,77.03999999999999
7057,Facebook Ads,FR,2020-07-04,69.93,100.28
7058,Facebook Ads,FR,2020-07-05,79.92,133.26999999999998
7059,Facebook Ads,FR,2020-07-06,79.92,162.68
7060,Facebook Ads,FR,2020-07-07,79.92,181.64
7061,Facebook Ads,FR,2020-07-08,79.92,204.5
7062,Facebook Ads,FR,2020-07-09,99.9,231.32
7063,Facebook Ads,FR,2020-07-10,119.88,261.49
7064,Facebook Ads,FR,2020-07-11,189.85,283.13
7065,Facebook Ads,FR,2020-07-12,199.84,331.52
7066,Facebook Ads,FR,2020-07-13,219.82,389.44
7067,Facebook Ads,FR,2020-07-14,249.79,453.59000000000003
7068,Facebook Ads,FR,2020-07-15,249.79,500.66
7069,Facebook Ads,FR,2020-07-16,329.71,593.34
7070,Facebook Ads,FR,2020-07-17,419.62,783.35
7071,Facebook Ads,FR,2020-07-18,599.56,860.13
7072,Facebook Ads,FR,2020-07-19,717.48,965.54
7073,Facebook Ads,FR,2020-07-20,757.44,1069.66
7074,Facebook Ads,FR,2020-07-21,987.33,1190.3
7075,Facebook Ads,FR,2020-07-22,997.32,1249.98
7076,Facebook Ads,FR,2020-07-23,1065.25,1318.43
7077,Facebook Ads,FR,2020-07-24,1115.2,1398.63
7078,Facebook Ads,FR,2020-07-25,1125.19,1423.72
7079,Facebook Ads,FR,2020-07-26,1241.1100000000001,1490.08
7080,Facebook Ads,FR,2020-07-27,1568.98,1610.26
7081,Facebook Ads,FR,2020-07-28,1608.94,1670.97
7082,Facebook Ads,FR,2020-07-29,1698.89,1720.91
7083,Facebook Ads,FR,2020-07-30,1756.83,1760.3
7084,Facebook Ads,FR,2020-07-31,1844.78,1826.62
7085,Facebook Ads,FR,2020-08-01,1904.76,1850.45
7086,Facebook Ads,FR,2020-08-02,1930.73,1913.76
7087,Facebook Ads,FR,2020-08-03,1998.66,1977.19
7088,Facebook Ads,FR,2020-08-04,2018.64,2028.88
7089,Facebook Ads,FR,2020-08-05,2048.61,2136.12
7090,Facebook Ads,FR,2020-08-06,2246.49,2245.97
7091,Facebook Ads,FR,2020-08-07,2334.44,2334.47
7092,Facebook Ads,FR,2020-08-08,2384.39,2468.94
7093,Facebook Ads,FR,2020-08-09,2440.33,2574.98
7094,Facebook Ads,FR,2020-08-10,2548.22,2774.19
7095,Facebook Ads,FR,2020-08-11,2736.07,3141.93
7096,Facebook Ads,FR,2020-08-12,2835.9700000000003,3288.98
7097,Facebook Ads,FR,2020-08-13,3073.85,3397.7400000000002
7098,Facebook Ads,FR,2020-08-14,3173.75,3477.9700000000003
7099,Facebook Ads,FR,2020-08-15,3193.73,3545.37
7100,Facebook Ads,FR,2020-08-16,3249.67,3659.33
7101,Facebook Ads,FR,2020-08-17,3317.6,3814.06
7102,Facebook Ads,FR,2020-08-18,3513.48,3908.44
7103,Facebook Ads,FR,2020-08-19,3661.41,3996.1
7104,Facebook Ads,FR,2020-08-20,3737.33,4056.45
7105,Facebook Ads,FR,2020-08-21,3817.25,4104.69
7106,Facebook Ads,FR,2020-08-22,3887.1800000000003,4175.02
7107,Facebook Ads,FR,2020-08-23,4003.1,4278.62
7108,Facebook Ads,FR,2020-08-24,4103.04,4383.89
7109,Facebook Ads,FR,2020-08-25,4192.95,4443.35
7110,Facebook Ads,FR,2020-08-26,4250.89,4482.94
7111,Facebook Ads,FR,2020-08-27,4326.81,4524.35
7112,Facebook Ads,FR,2020-08-28,4406.7300000000005,4548.19
7113,Facebook Ads,FR,2020-08-29,4466.67,4595.35
7114,Facebook Ads,FR,2020-08-30,4500.63,4620.17
7115,Facebook Ads,FR,2020-08-31,4566.56,4667.73
7116,Facebook Ads,FR,2020-09-01,4626.5,4688.0
7117,Facebook Ads,FR,2020-09-02,4686.4400000000005,4698.42
7118,Facebook Ads,FR,2020-09-03,4760.36,4713.27
7119,Facebook Ads,FR,2020-09-04,4840.28,4732.51
7120,Facebook Ads,FR,2020-09-05,4880.24,4748.88
7121,Facebook Ads,FR,2020-09-06,4914.2,4795.54
7122,Facebook Ads,FR,2020-09-07,5030.12,4830.44
7123,Facebook Ads,FR,2020-09-08,5120.03,4886.61
7124,Facebook Ads,FR,2020-09-09,5189.96,4969.45
7125,Facebook Ads,FR,2020-09-10,5253.89,5014.18
7126,Facebook Ads,FR,2020-09-11,5313.83,5047.06
7127,Facebook Ads,FR,2020-09-12,5353.79,5084.16
7128,Facebook Ads,FR,2020-09-13,5429.75,5117.7
7129,Facebook Ads,FR,2020-09-14,5477.7,5166.74
7130,Facebook Ads,FR,2020-09-15,5537.64,5201.98
7131,Facebook Ads,FR,2020-09-16,5627.55,5241.82
7132,Facebook Ads,FR,2020-09-17,5681.49,5269.46
7133,Facebook Ads,FR,2020-09-18,5741.43,5283.32
7134,Facebook Ads,FR,2020-09-19,5779.39,5295.86
7135,Facebook Ads,FR,2020-09-20,5805.36,5311.69
7136,Facebook Ads,FR,2020-09-21,5833.33,5335.43
7137,Facebook Ads,FR,2020-09-22,5893.27,5359.13
7138,Facebook Ads,FR,2020-09-23,6003.2,5373.32
7139,Facebook Ads,FR,2020-09-24,6049.150000000001,5392.68
7140,Facebook Ads,FR,2020-09-25,6107.09,5404.66
7141,Facebook Ads,FR,2020-09-26,6147.05,5420.02
7142,Facebook Ads,FR,2020-09-27,6181.01,5455.48
7143,Facebook Ads,FR,2020-09-28,6228.96,5479.48
7144,Facebook Ads,FR,2020-09-29,6268.92,5500.95
7145,Facebook Ads,FR,2020-09-30,6318.87,5520.02
7146,Facebook Ads,GA,2020-07-01,0.0,0.38
7147,Facebook Ads,GA,2020-07-02,0.0,0.91
7148,Facebook Ads,GA,2020-07-03,0.0,1.36
7149,Facebook Ads,GA,2020-07-04,0.0,1.62
7150,Facebook Ads,GA,2020-07-05,0.0,2.0
7151,Facebook Ads,GA,2020-07-06,0.0,2.69
7152,Facebook Ads,GA,2020-07-07,0.0,3.06
7153,Facebook Ads,GA,2020-07-08,0.0,3.2
7154,Facebook Ads,GA,2020-07-09,0.0,3.37
7155,Facebook Ads,GA,2020-07-10,0.0,3.46
7156,Facebook Ads,GA,2020-07-11,0.0,3.7
7157,Facebook Ads,GA,2020-07-12,0.0,4.45
7158,Facebook Ads,GA,2020-07-13,0.0,5.0
7159,Facebook Ads,GA,2020-07-14,0.0,5.24
7160,Facebook Ads,GA,2020-07-15,0.0,5.36
7161,Facebook Ads,GA,2020-07-16,0.0,5.69
7162,Facebook Ads,GA,2020-07-17,0.0,6.53
7163,Facebook Ads,GA,2020-07-18,0.0,7.41
7164,Facebook Ads,GA,2020-07-19,0.0,8.530000000000001
7165,Facebook Ads,GA,2020-07-20,0.0,9.17
7166,Facebook Ads,GA,2020-07-21,0.0,9.44
7167,Facebook Ads,GA,2020-07-22,0.0,9.71
7168,Facebook Ads,GA,2020-07-23,0.0,9.97
7169,Facebook Ads,GA,2020-07-24,0.0,10.21
7170,Facebook Ads,GA,2020-07-25,0.0,10.46
7171,Facebook Ads,GA,2020-07-26,0.0,10.83
7172,Facebook Ads,GA,2020-07-27,0.0,11.36
7173,Facebook Ads,GA,2020-07-28,0.0,11.9
7174,Facebook Ads,GA,2020-07-29,0.0,12.280000000000001
7175,Facebook Ads,GA,2020-07-30,0.0,12.63
7176,Facebook Ads,GA,2020-07-31,0.0,12.83
7177,Facebook Ads,GA,2020-08-01,0.0,13.030000000000001
7178,Facebook Ads,GA,2020-08-02,0.0,13.5
7179,Facebook Ads,GA,2020-08-03,0.0,14.0
7180,Facebook Ads,GA,2020-08-04,0.0,14.31
7181,Facebook Ads,GA,2020-08-05,0.0,14.69
7182,Facebook Ads,GA,2020-08-06,0.0,14.91
7183,Facebook Ads,GA,2020-08-07,0.0,15.08
7184,Facebook Ads,GA,2020-08-08,0.0,15.3
7185,Facebook Ads,GA,2020-08-09,0.0,15.700000000000001
7186,Facebook Ads,GA,2020-08-10,0.0,16.14
7187,Facebook Ads,GA,2020-08-11,0.0,16.52
7188,Facebook Ads,GA,2020-08-12,0.0,16.81
7189,Facebook Ads,GA,2020-08-13,0.0,18.060000000000002
7190,Facebook Ads,GA,2020-08-14,0.0,18.72
7191,Facebook Ads,GA,2020-08-15,0.0,19.35
7192,Facebook Ads,GA,2020-08-16,0.0,20.21
7193,Facebook Ads,GA,2020-08-17,0.0,20.87
7194,Facebook Ads,GA,2020-08-18,0.0,21.43
7195,Facebook Ads,GA,2020-08-19,0.0,22.01
7196,Facebook Ads,GA,2020-08-20,0.0,22.490000000000002
7197,Facebook Ads,GA,2020-08-21,0.0,23.240000000000002
7198,Facebook Ads,GA,2020-08-22,0.0,23.98
7199,Facebook Ads,GA,2020-08-23,0.0,25.07
7200,Facebook Ads,GA,2020-08-24,0.0,26.02
7201,Facebook Ads,GA,2020-08-25,0.0,26.73
7202,Facebook Ads,GA,2020-08-26,0.0,27.42
7203,Facebook Ads,GA,2020-08-27,0.0,27.75
7204,Facebook Ads,GA,2020-08-28,0.0,28.57
7205,Facebook Ads,GA,2020-08-29,0.0,29.39
7206,Facebook Ads,GA,2020-08-30,0.0,30.34
7207,Facebook Ads,GA,2020-08-31,0.0,31.01
7208,Facebook Ads,GA,2020-09-01,0.0,31.51
7209,Facebook Ads,GA,2020-09-02,0.0,31.830000000000002
7210,Facebook Ads,GA,2020-09-03,0.0,32.06
7211,Facebook Ads,GA,2020-09-04,0.0,32.36
7212,Facebook Ads,GA,2020-09-05,0.0,32.54
7213,Facebook Ads,GA,2020-09-06,0.0,32.88
7214,Facebook Ads,GA,2020-09-07,9.99,33.31
7215,Facebook Ads,GA,2020-09-08,9.99,33.92
7216,Facebook Ads,GA,2020-09-09,9.99,34.58
7217,Facebook Ads,GA,2020-09-10,9.99,35.32
7218,Facebook Ads,GA,2020-09-11,9.99,36.0
7219,Facebook Ads,GA,2020-09-12,9.99,36.97
7220,Facebook Ads,GA,2020-09-13,9.99,38.1
7221,Facebook Ads,GA,2020-09-14,19.98,39.45
7222,Facebook Ads,GA,2020-09-15,19.98,40.49
7223,Facebook Ads,GA,2020-09-16,19.98,41.69
7224,Facebook Ads,GA,2020-09-17,19.98,42.94
7225,Facebook Ads,GA,2020-09-18,19.98,43.75
7226,Facebook Ads,GA,2020-09-19,19.98,44.410000000000004
7227,Facebook Ads,GA,2020-09-20,19.98,45.08
7228,Facebook Ads,GA,2020-09-21,19.98,45.910000000000004
7229,Facebook Ads,GA,2020-09-22,19.98,47.25
7230,Facebook Ads,GA,2020-09-23,19.98,48.21
7231,Facebook Ads,GA,2020-09-24,19.98,49.51
7232,Facebook Ads,GA,2020-09-25,19.98,50.37
7233,Facebook Ads,GA,2020-09-26,19.98,51.79
7234,Facebook Ads,GA,2020-09-27,19.98,53.5
7235,Facebook Ads,GA,2020-09-28,19.98,54.34
7236,Facebook Ads,GA,2020-09-29,19.98,55.02
7237,Facebook Ads,GA,2020-09-30,19.98,56.02
7238,Facebook Ads,GB,2020-07-01,0.0,111.24
7239,Facebook Ads,GB,2020-07-02,0.0,247.5
7240,Facebook Ads,GB,2020-07-03,0.0,395.19
7241,Facebook Ads,GB,2020-07-04,0.0,517.09
7242,Facebook Ads,GB,2020-07-05,0.0,663.95
7243,Facebook Ads,GB,2020-07-06,0.0,758.63
7244,Facebook Ads,GB,2020-07-07,0.0,824.9
7245,Facebook Ads,GB,2020-07-08,0.0,878.95
7246,Facebook Ads,GB,2020-07-09,0.0,969.87
7247,Facebook Ads,GB,2020-07-10,0.0,1049.35
7248,Facebook Ads,GB,2020-07-11,0.0,1093.25
7249,Facebook Ads,GB,2020-07-12,0.0,1216.13
7250,Facebook Ads,GB,2020-07-13,0.0,1311.6200000000001
